playerid,yearid,votedby,ballots,needed,votes,inducted,category,needed_note
larsedo01,1976,BBWAA,388,291,47,false,Player,
facero01,1976,BBWAA,388,291,23,false,Player,
burdele01,1976,BBWAA,388,291,21,false,Player,
newcodo01,1976,BBWAA,388,291,21,false,Player,
boyerke01,1976,BBWAA,388,291,15,false,Player,
crandde01,1976,BBWAA,388,291,15,false,Player,
lawve01,1976,BBWAA,388,291,9,false,Player,
thomsbo01,1976,BBWAA,388,291,9,false,Player,
haddiha01,1976,BBWAA,388,291,8,false,Player,
groatdi01,1976,BBWAA,388,291,7,false,Player,
whitewi01,1976,BBWAA,388,291,7,false,Player,
wertzvi01,1976,BBWAA,388,291,5,false,Player,
podrejo01,1976,BBWAA,388,291,2,false,Player,
charlos99,1976,Negro League,,,,true,Player,
connoro01,1976,Veterans,,,,true,Player,
hubbaca99,1976,Veterans,,,,true,Umpire,
lindsfr01,1976,Veterans,,,,true,Player,
bankser01,1977,BBWAA,383,288,321,true,Player,
matheed01,1977,BBWAA,383,288,239,false,Player,
hodgegi01,1977,BBWAA,383,288,224,false,Player,
slaugen01,1977,BBWAA,383,288,222,false,Player,
snidedu01,1977,BBWAA,383,288,212,false,Player,
drysddo01,1977,BBWAA,383,288,197,false,Player,
reesepe01,1977,BBWAA,383,288,163,false,Player,
foxne01,1977,BBWAA,383,288,152,false,Player,
bunniji01,1977,BBWAA,383,288,146,false,Player,
kellge01,1977,BBWAA,383,288,141,false,Player,
ashburi01,1977,BBWAA,383,288,139,false,Player,
schoere01,1977,BBWAA,383,288,105,false,Player,
burdele01,1977,BBWAA,383,288,85,false,Player,
marisro01,1977,BBWAA,383,288,82,false,Player,
darkal01,1977,BBWAA,383,288,66,false,Player,
kuennha01,1977,BBWAA,383,288,57,false,Player,
kluszte01,1977,BBWAA,383,288,55,false,Player,
vernomi01,1977,BBWAA,383,288,52,false,Player,
coopewa01,1977,BBWAA,383,288,45,false,Player,
howarel01,1977,BBWAA,383,288,43,false,Player,
newcodo01,1977,BBWAA,383,288,43,false,Player,
larsedo01,1977,BBWAA,383,288,39,false,Player,
facero01,1977,BBWAA,383,288,33,false,Player,
floodcu01,1977,BBWAA,383,288,16,false,Player,
boyerke01,1977,BBWAA,383,288,14,false,Player,
thomsbo01,1977,BBWAA,383,288,10,false,Player,
crandde01,1977,BBWAA,383,288,8,false,Player,
haddiha01,1977,BBWAA,383,288,7,false,Player,
lawve01,1977,BBWAA,383,288,5,false,Player,
groatdi01,1977,BBWAA,383,288,4,false,Player,
wertzvi01,1977,BBWAA,383,288,4,false,Player,
whitewi01,1977,BBWAA,383,288,4,false,Player,
pascuca02,1977,BBWAA,383,288,3,false,Player,
podrejo01,1977,BBWAA,383,288,3,false,Player,
dihigma99,1977,Negro League,,,,true,Player,
lloydpo99,1977,Negro League,,,,true,Player,
lopezal01,1977,Veterans,,,,true,Manager,
rusieam01,1977,Veterans,,,,true,Player,
seweljo01,1977,Veterans,,,,true,Player,
matheed01,1978,BBWAA,379,285,301,true,Player,
slaugen01,1978,BBWAA,379,285,261,false,Player,
snidedu01,1978,BBWAA,379,285,254,false,Player,
hodgegi01,1978,BBWAA,379,285,226,false,Player,
drysddo01,1978,BBWAA,379,285,219,false,Player,
bunniji01,1978,BBWAA,379,285,181,false,Player,
reesepe01,1978,BBWAA,379,285,169,false,Player,
ashburi01,1978,BBWAA,379,285,158,false,Player,
wilheho01,1978,BBWAA,379,285,158,false,Player,
foxne01,1978,BBWAA,379,285,149,false,Player,
schoere01,1978,BBWAA,379,285,130,false,Player,
willsma01,1978,BBWAA,379,285,115,false,Player,
marisro01,1978,BBWAA,379,285,83,false,Player,
burdele01,1978,BBWAA,379,285,76,false,Player,
vernomi01,1978,BBWAA,379,285,66,false,Player,
darkal01,1978,BBWAA,379,285,60,false,Player,
kuennha01,1978,BBWAA,379,285,58,false,Player,
kluszte01,1978,BBWAA,379,285,51,false,Player,
newcodo01,1978,BBWAA,379,285,48,false,Player,
howarel01,1978,BBWAA,379,285,41,false,Player,
larsedo01,1978,BBWAA,379,285,32,false,Player,
facero01,1978,BBWAA,379,285,27,false,Player,
mazerbi01,1978,BBWAA,379,285,23,false,Player,
boyerke01,1978,BBWAA,379,285,18,false,Player,
floodcu01,1978,BBWAA,379,285,8,false,Player,
haddiha01,1978,BBWAA,379,285,7,false,Player,
crandde01,1978,BBWAA,379,285,6,false,Player,
lawve01,1978,BBWAA,379,285,6,false,Player,
thomsbo01,1978,BBWAA,379,285,5,false,Player,
wertzvi01,1978,BBWAA,379,285,4,false,Player,
groatdi01,1978,BBWAA,379,285,3,false,Player,
malonji01,1978,BBWAA,379,285,2,false,Player,
boyercl02,1978,BBWAA,379,285,1,false,Player,
mclaide01,1978,BBWAA,379,285,1,false,Player,
pascuca02,1978,BBWAA,379,285,1,false,Player,
grantmu01,1978,BBWAA,379,285,0,false,Player,
ramospe01,1978,BBWAA,379,285,0,false,Player,
jossad01,1978,Veterans,,,,true,Player,
macphla99,1978,Veterans,,,,true,Pioneer/Executive,
mayswi01,1979,BBWAA,432,324,409,true,Player,
snidedu01,1979,BBWAA,432,324,308,false,Player,
slaugen01,1979,BBWAA,432,324,297,false,Player,
hodgegi01,1979,BBWAA,432,324,242,false,Player,
drysddo01,1979,BBWAA,432,324,233,false,Player,
foxne01,1979,BBWAA,432,324,174,false,Player,
wilheho01,1979,BBWAA,432,324,168,false,Player,
willsma01,1979,BBWAA,432,324,166,false,Player,
schoere01,1979,BBWAA,432,324,159,false,Player,
bunniji01,1979,BBWAA,432,324,147,false,Player,
ashburi01,1979,BBWAA,432,324,130,false,Player,
marisro01,1979,BBWAA,432,324,127,false,Player,
aparilu01,1979,BBWAA,432,324,120,false,Player,
vernomi01,1979,BBWAA,432,324,88,false,Player,
darkal01,1979,BBWAA,432,324,80,false,Player,
kuennha01,1979,BBWAA,432,324,63,false,Player,
kluszte01,1979,BBWAA,432,324,58,false,Player,
burdele01,1979,BBWAA,432,324,53,false,Player,
larsedo01,1979,BBWAA,432,324,53,false,Player,
newcodo01,1979,BBWAA,432,324,52,false,Player,
mazerbi01,1979,BBWAA,432,324,36,false,Player,
facero01,1979,BBWAA,432,324,35,false,Player,
howarel01,1979,BBWAA,432,324,30,false,Player,
boyerke01,1979,BBWAA,432,324,20,false,Player,
floodcu01,1979,BBWAA,432,324,14,false,Player,
thomsbo01,1979,BBWAA,432,324,11,false,Player,
crandde01,1979,BBWAA,432,324,9,false,Player,
lawve01,1979,BBWAA,432,324,9,false,Player,
haddiha01,1979,BBWAA,432,324,8,false,Player,
howarfr01,1979,BBWAA,432,324,6,false,Player,
perraro01,1979,BBWAA,432,324,6,false,Player,
pappami01,1979,BBWAA,432,324,5,false,Player,
boyercl02,1979,BBWAA,432,324,3,false,Player,
mclaide01,1979,BBWAA,432,324,3,false,Player,
malonji01,1979,BBWAA,432,324,2,false,Player,
callijo01,1979,BBWAA,432,324,1,false,Player,
lanieha01,1979,BBWAA,432,324,1,false,Player,
shortch02,1979,BBWAA,432,324,1,false,Player,
ageeto01,1979,BBWAA,432,324,0,false,Player,
allenbe01,1979,BBWAA,432,324,0,false,Player,
alleyge01,1979,BBWAA,432,324,0,false,Player,
beaucji01,1979,BBWAA,432,324,0,false,Player,
bolinbo01,1979,BBWAA,432,324,0,false,Player,
culpra01,1979,BBWAA,432,324,0,false,Player,
fisheed02,1979,BBWAA,432,324,0,false,Player,
gladdfr01,1979,BBWAA,432,324,0,false,Player,
mayje01,1979,BBWAA,432,324,0,false,Player,
paganjo01,1979,BBWAA,432,324,0,false,Player,
pepitjo01,1979,BBWAA,432,324,0,false,Player,
reeseri01,1979,BBWAA,432,324,0,false,Player,
stahlla01,1979,BBWAA,432,324,0,false,Player,
stephjo03,1979,BBWAA,432,324,0,false,Player,
stewaji01,1979,BBWAA,432,324,0,false,Player,
torboje01,1979,BBWAA,432,324,0,false,Player,
gileswa99,1979,Veterans,,,,true,Pioneer/Executive,
wilsoha01,1979,Veterans,,,,true,Player,
kalinal01,1980,BBWAA,385,289,340,true,Player,
snidedu01,1980,BBWAA,385,289,333,true,Player,
drysddo01,1980,BBWAA,385,289,238,false,Player,
hodgegi01,1980,BBWAA,385,289,230,false,Player,
wilheho01,1980,BBWAA,385,289,209,false,Player,
bunniji01,1980,BBWAA,385,289,177,false,Player,
schoere01,1980,BBWAA,385,289,164,false,Player,
foxne01,1980,BBWAA,385,289,161,false,Player,
willsma01,1980,BBWAA,385,289,146,false,Player,
ashburi01,1980,BBWAA,385,289,134,false,Player,
aparilu01,1980,BBWAA,385,289,124,false,Player,
marisro01,1980,BBWAA,385,289,111,false,Player,
vernomi01,1980,BBWAA,385,289,96,false,Player,
kuennha01,1980,BBWAA,385,289,83,false,Player,
burdele01,1980,BBWAA,385,289,66,false,Player,
newcodo01,1980,BBWAA,385,289,59,false,Player,
kluszte01,1980,BBWAA,385,289,50,false,Player,
cepedor01,1980,BBWAA,385,289,48,false,Player,
darkal01,1980,BBWAA,385,289,43,false,Player,
mazerbi01,1980,BBWAA,385,289,33,false,Player,
larsedo01,1980,BBWAA,385,289,31,false,Player,
howarel01,1980,BBWAA,385,289,29,false,Player,
facero01,1980,BBWAA,385,289,21,false,Player,
santoro01,1980,BBWAA,385,289,15,false,Player,
cashno01,1980,BBWAA,385,289,6,false,Player,
alouma01,1980,BBWAA,385,289,5,false,Player,
aloufe01,1980,BBWAA,385,289,3,false,Player,
stottme01,1980,BBWAA,385,289,3,false,Player,
blassst01,1980,BBWAA,385,289,2,false,Player,
hickmji02,1980,BBWAA,385,289,1,false,Player,
jacksso01,1980,BBWAA,385,289,1,false,Player,
mcmahdo02,1980,BBWAA,385,289,1,false,Player,
akerja01,1980,BBWAA,385,289,0,false,Player,
barbest01,1980,BBWAA,385,289,0,false,Player,
bartobo01,1980,BBWAA,385,289,0,false,Player,
boccajo01,1980,BBWAA,385,289,0,false,Player,
brownla01,1980,BBWAA,385,289,0,false,Player,
cannich01,1980,BBWAA,385,289,0,false,Player,
casanpa01,1980,BBWAA,385,289,0,false,Player,
clarkho01,1980,BBWAA,385,289,0,false,Player,
edwarjo01,1980,BBWAA,385,289,0,false,Player,
gagliph01,1980,BBWAA,385,289,0,false,Player,
gosgeji01,1980,BBWAA,385,289,0,false,Player,
huntro01,1980,BBWAA,385,289,0,false,Player,
kennejo03,1980,BBWAA,385,289,0,false,Player,
koscoan01,1980,BBWAA,385,289,0,false,Player,
krausle02,1980,BBWAA,385,289,0,false,Player,
linzyfr01,1980,BBWAA,385,289,0,false,Player,
menkede01,1980,BBWAA,385,289,0,false,Player,
millebo04,1980,BBWAA,385,289,0,false,Player,
milleno01,1980,BBWAA,385,289,0,false,Player,
murreiv01,1980,BBWAA,385,289,0,false,Player,
pizarju01,1980,BBWAA,385,289,0,false,Player,
rayji01,1980,BBWAA,385,289,0,false,Player,
reichri01,1980,BBWAA,385,289,0,false,Player,
richepe01,1980,BBWAA,385,289,0,false,Player,
ryanmi02,1980,BBWAA,385,289,0,false,Player,
schaapa01,1980,BBWAA,385,289,0,false,Player,
selmadi01,1980,BBWAA,385,289,0,false,Player,
simsdu01,1980,BBWAA,385,289,0,false,Player,
vealebo01,1980,BBWAA,385,289,0,false,Player,
kleinch01,1980,Veterans,,,,true,Player,
yawketo99,1980,Veterans,,,,true,Pioneer/Executive,
gibsobo01,1981,BBWAA,401,301,337,true,Player,
drysddo01,1981,BBWAA,401,301,243,false,Player,
hodgegi01,1981,BBWAA,401,301,241,false,Player,
killeha01,1981,BBWAA,401,301,239,false,Player,
wilheho01,1981,BBWAA,401,301,238,false,Player,
maricju01,1981,BBWAA,401,301,233,false,Player,
foxne01,1981,BBWAA,401,301,168,false,Player,
schoere01,1981,BBWAA,401,301,166,false,Player,
bunniji01,1981,BBWAA,401,301,164,false,Player,
willsma01,1981,BBWAA,401,301,163,false,Player,
ashburi01,1981,BBWAA,401,301,142,false,Player,
marisro01,1981,BBWAA,401,301,94,false,Player,
kuennha01,1981,BBWAA,401,301,93,false,Player,
howarel01,1981,BBWAA,401,301,83,false,Player,
cepedor01,1981,BBWAA,401,301,77,false,Player,
munsoth01,1981,BBWAA,401,301,62,false,Player,
kluszte01,1981,BBWAA,401,301,56,false,Player,
aparilu01,1981,BBWAA,401,301,148,false,Player,
burdele01,1981,BBWAA,401,301,48,false,Player,
mazerbi01,1981,BBWAA,401,301,38,false,Player,
larsedo01,1981,BBWAA,401,301,33,false,Player,
facero01,1981,BBWAA,401,301,23,false,Player,
pinsova01,1981,BBWAA,401,301,18,false,Player,
perryji01,1981,BBWAA,401,301,6,false,Player,
mcnalda01,1981,BBWAA,401,301,5,false,Player,
osteecl01,1981,BBWAA,401,301,2,false,Player,
beckegl01,1981,BBWAA,401,301,1,false,Player,
brownga01,1981,BBWAA,401,301,1,false,Player,
cardele01,1981,BBWAA,401,301,1,false,Player,
mcdanli01,1981,BBWAA,401,301,1,false,Player,
northji01,1981,BBWAA,401,301,1,false,Player,
siebeso01,1981,BBWAA,401,301,1,false,Player,
berryke01,1981,BBWAA,401,301,0,false,Player,
briggjo02,1981,BBWAA,401,301,0,false,Player,
handsbi01,1981,BBWAA,401,301,0,false,Player,
lockebo01,1981,BBWAA,401,301,0,false,Player,
maxvida01,1981,BBWAA,401,301,0,false,Player,
mcauldi01,1981,BBWAA,401,301,0,false,Player,
mcdowsa01,1981,BBWAA,401,301,0,false,Player,
fosteru99,1981,Veterans,,,,true,Manager,
mizejo01,1981,Veterans,,,,true,Player,
aaronha01,1982,BBWAA,415,312,406,true,Player,
robinfr02,1982,BBWAA,415,312,370,true,Player,
maricju01,1982,BBWAA,415,312,305,false,Player,
killeha01,1982,BBWAA,415,312,246,false,Player,
wilheho01,1982,BBWAA,415,312,236,false,Player,
drysddo01,1982,BBWAA,415,312,233,false,Player,
hodgegi01,1982,BBWAA,415,312,205,false,Player,
aparilu01,1982,BBWAA,415,312,174,false,Player,
bunniji01,1982,BBWAA,415,312,138,false,Player,
schoere01,1982,BBWAA,415,312,135,false,Player,
foxne01,1982,BBWAA,415,312,127,false,Player,
ashburi01,1982,BBWAA,415,312,126,false,Player,
willibi01,1982,BBWAA,415,312,97,false,Player,
willsma01,1982,BBWAA,415,312,91,false,Player,
marisro01,1982,BBWAA,415,312,69,false,Player,
olivato01,1982,BBWAA,415,312,63,false,Player,
kuennha01,1982,BBWAA,415,312,62,false,Player,
burdele01,1982,BBWAA,415,312,43,false,Player,
cepedor01,1982,BBWAA,415,312,42,false,Player,
howarel01,1982,BBWAA,415,312,40,false,Player,
larsedo01,1982,BBWAA,415,312,32,false,Player,
mazerbi01,1982,BBWAA,415,312,28,false,Player,
munsoth01,1982,BBWAA,415,312,26,false,Player,
facero01,1982,BBWAA,415,312,22,false,Player,
pinsova01,1982,BBWAA,415,312,6,false,Player,
davisto02,1982,BBWAA,415,312,5,false,Player,
mcnalda01,1982,BBWAA,415,312,5,false,Player,
mcdanli01,1982,BBWAA,415,312,3,false,Player,
petrori01,1982,BBWAA,415,312,3,false,Player,
breweji01,1982,BBWAA,415,312,2,false,Player,
freehbi01,1982,BBWAA,415,312,2,false,Player,
cardele01,1982,BBWAA,415,312,1,false,Player,
osteecl01,1982,BBWAA,415,312,1,false,Player,
brownga01,1982,BBWAA,415,312,0,false,Player,
harpeto01,1982,BBWAA,415,312,0,false,Player,
johnsal01,1982,BBWAA,415,312,0,false,Player,
johnsde01,1982,BBWAA,415,312,0,false,Player,
jonescl01,1982,BBWAA,415,312,0,false,Player,
northji01,1982,BBWAA,415,312,0,false,Player,
siebeso01,1982,BBWAA,415,312,0,false,Player,
tayloto02,1982,BBWAA,415,312,0,false,Player,
tovarce01,1982,BBWAA,415,312,0,false,Player,
chandha99,1982,Veterans,,,,true,Pioneer/Executive,
jackstr01,1982,Veterans,,,,true,Player,
robinbr01,1983,BBWAA,374,281,344,true,Player,
maricju01,1983,BBWAA,374,281,313,true,Player,
killeha01,1983,BBWAA,374,281,269,false,Player,
aparilu01,1983,BBWAA,374,281,252,false,Player,
wilheho01,1983,BBWAA,374,281,243,false,Player,
drysddo01,1983,BBWAA,374,281,242,false,Player,
hodgegi01,1983,BBWAA,374,281,237,false,Player,
foxne01,1983,BBWAA,374,281,173,false,Player,
willibi01,1983,BBWAA,374,281,153,false,Player,
schoere01,1983,BBWAA,374,281,146,false,Player,
bunniji01,1983,BBWAA,374,281,138,false,Player,
kuennha01,1983,BBWAA,374,281,77,false,Player,
willsma01,1983,BBWAA,374,281,77,false,Player,
olivato01,1983,BBWAA,374,281,75,false,Player,
marisro01,1983,BBWAA,374,281,69,false,Player,
cepedor01,1983,BBWAA,374,281,59,false,Player,
mazerbi01,1983,BBWAA,374,281,48,false,Player,
burdele01,1983,BBWAA,374,281,43,false,Player,
facero01,1983,BBWAA,374,281,32,false,Player,
howarel01,1983,BBWAA,374,281,32,false,Player,
larsedo01,1983,BBWAA,374,281,22,false,Player,
torrejo01,1983,BBWAA,374,281,20,false,Player,
munsoth01,1983,BBWAA,374,281,18,false,Player,
allendi01,1983,BBWAA,374,281,14,false,Player,
pinsova01,1983,BBWAA,374,281,12,false,Player,
perryji01,1983,BBWAA,374,281,7,false,Player,
powelbo01,1983,BBWAA,374,281,5,false,Player,
sadecra01,1983,BBWAA,374,281,2,false,Player,
giustda01,1983,BBWAA,374,281,1,false,Player,
helmsto01,1983,BBWAA,374,281,1,false,Player,
millafe01,1983,BBWAA,374,281,1,false,Player,
cuellmi01,1983,BBWAA,374,281,0,false,Player,
dierkla01,1983,BBWAA,374,281,0,false,Player,
dobsopa01,1983,BBWAA,374,281,0,false,Player,
downial01,1983,BBWAA,374,281,0,false,Player,
hoernjo01,1983,BBWAA,374,281,0,false,Player,
hundlra01,1983,BBWAA,374,281,0,false,Player,
mayca01,1983,BBWAA,374,281,0,false,Player,
mcmulke01,1983,BBWAA,374,281,0,false,Player,
meltobi01,1983,BBWAA,374,281,0,false,Player,
nolanga01,1983,BBWAA,374,281,0,false,Player,
raderdo02,1983,BBWAA,374,281,0,false,Player,
rojasco01,1983,BBWAA,374,281,0,false,Player,
seguidi01,1983,BBWAA,374,281,0,false,Player,
singebi01,1983,BBWAA,374,281,0,false,Player,
wynnji01,1983,BBWAA,374,281,0,false,Player,
alstowa01,1983,Veterans,,,,true,Manager,
kellge01,1983,Veterans,,,,true,Player,
aparilu01,1984,BBWAA,403,303,341,true,Player,
killeha01,1984,BBWAA,403,303,335,true,Player,
drysddo01,1984,BBWAA,403,303,316,true,Player,
wilheho01,1984,BBWAA,403,303,290,false,Player,
foxne01,1984,BBWAA,403,303,246,false,Player,
willibi01,1984,BBWAA,403,303,202,false,Player,
bunniji01,1984,BBWAA,403,303,201,false,Player,
cepedor01,1984,BBWAA,403,303,124,false,Player,
olivato01,1984,BBWAA,403,303,124,false,Player,
marisro01,1984,BBWAA,403,303,107,false,Player,
kuennha01,1984,BBWAA,403,303,106,false,Player,
willsma01,1984,BBWAA,403,303,104,false,Player,
burdele01,1984,BBWAA,403,303,97,false,Player,
mazerbi01,1984,BBWAA,403,303,74,false,Player,
facero01,1984,BBWAA,403,303,65,false,Player,
howarel01,1984,BBWAA,403,303,45,false,Player,
torrejo01,1984,BBWAA,403,303,45,false,Player,
munsoth01,1984,BBWAA,403,303,29,false,Player,
larsedo01,1984,BBWAA,403,303,25,false,Player,
woodwi01,1984,BBWAA,403,303,14,false,Player,
fregoji01,1984,BBWAA,403,303,4,false,Player,
boutoji01,1984,BBWAA,403,303,3,false,Player,
johnsda02,1984,BBWAA,403,303,3,false,Player,
stanlmi01,1984,BBWAA,403,303,2,false,Player,
bailebo01,1984,BBWAA,403,303,1,false,Player,
brilene01,1984,BBWAA,403,303,1,false,Player,
carrocl02,1984,BBWAA,403,303,1,false,Player,
colboji01,1984,BBWAA,403,303,0,false,Player,
fairlro01,1984,BBWAA,403,303,0,false,Player,
ferreri01,1984,Veterans,,,,true,Player,
reesepe01,1984,Veterans,,,,true,Player,
wilheho01,1985,BBWAA,395,297,331,true,Player,
brocklo01,1985,BBWAA,395,297,315,true,Player,
foxne01,1985,BBWAA,395,297,295,false,Player,
willibi01,1985,BBWAA,395,297,252,false,Player,
bunniji01,1985,BBWAA,395,297,214,false,Player,
hunteca01,1985,BBWAA,395,297,212,false,Player,
marisro01,1985,BBWAA,395,297,128,false,Player,
kuennha01,1985,BBWAA,395,297,125,false,Player,
cepedor01,1985,BBWAA,395,297,114,false,Player,
olivato01,1985,BBWAA,395,297,114,false,Player,
willsma01,1985,BBWAA,395,297,93,false,Player,
mazerbi01,1985,BBWAA,395,297,87,false,Player,
burdele01,1985,BBWAA,395,297,82,false,Player,
lolicmi01,1985,BBWAA,395,297,78,false,Player,
boyerke01,1985,BBWAA,395,297,68,false,Player,
facero01,1985,BBWAA,395,297,62,false,Player,
howarel01,1985,BBWAA,395,297,54,false,Player,
santoro01,1985,BBWAA,395,297,53,false,Player,
torrejo01,1985,BBWAA,395,297,44,false,Player,
larsedo01,1985,BBWAA,395,297,32,false,Player,
munsoth01,1985,BBWAA,395,297,32,false,Player,
allendi01,1985,BBWAA,395,297,28,false,Player,
floodcu01,1985,BBWAA,395,297,28,false,Player,
pinsova01,1985,BBWAA,395,297,19,false,Player,
woodwi01,1985,BBWAA,395,297,16,false,Player,
haddiha01,1985,BBWAA,395,297,15,false,Player,
mcnalda01,1985,BBWAA,395,297,7,false,Player,
holtzke01,1985,BBWAA,395,297,4,false,Player,
fairlro01,1985,BBWAA,395,297,3,false,Player,
lonboji01,1985,BBWAA,395,297,3,false,Player,
messean01,1985,BBWAA,395,297,3,false,Player,
kessido01,1985,BBWAA,395,297,2,false,Player,
mclaide01,1985,BBWAA,395,297,2,false,Player,
alouje01,1985,BBWAA,395,297,1,false,Player,
cartyri01,1985,BBWAA,395,297,1,false,Player,
ellisdo01,1985,BBWAA,395,297,1,false,Player,
carrocl02,1985,BBWAA,395,297,0,false,Player,
kraneed01,1985,BBWAA,395,297,0,false,Player,
scottge02,1985,BBWAA,395,297,0,false,Player,
tolanbo01,1985,BBWAA,395,297,0,false,Player,
whitero01,1985,BBWAA,395,297,0,false,Player,
slaugen01,1985,Veterans,,,,true,Player,
vaughar01,1985,Veterans,,,,true,Player,
mccovwi01,1986,BBWAA,425,319,346,true,Player,
willibi01,1986,BBWAA,425,319,315,false,Player,
hunteca01,1986,BBWAA,425,319,289,false,Player,
bunniji01,1986,BBWAA,425,319,279,false,Player,
marisro01,1986,BBWAA,425,319,177,false,Player,
olivato01,1986,BBWAA,425,319,154,false,Player,
cepedor01,1986,BBWAA,425,319,152,false,Player,
kuennha01,1986,BBWAA,425,319,144,false,Player,
willsma01,1986,BBWAA,425,319,124,false,Player,
mazerbi01,1986,BBWAA,425,319,100,false,Player,
burdele01,1986,BBWAA,425,319,96,false,Player,
boyerke01,1986,BBWAA,425,319,95,false,Player,
minosmi01,1986,BBWAA,425,319,89,false,Player,
lolicmi01,1986,BBWAA,425,319,86,false,Player,
facero01,1986,BBWAA,425,319,74,false,Player,
santoro01,1986,BBWAA,425,319,64,false,Player,
torrejo01,1986,BBWAA,425,319,60,false,Player,
howarel01,1986,BBWAA,425,319,51,false,Player,
floodcu01,1986,BBWAA,425,319,45,false,Player,
pinsova01,1986,BBWAA,425,319,43,false,Player,
allendi01,1986,BBWAA,425,319,41,false,Player,
munsoth01,1986,BBWAA,425,319,35,false,Player,
larsedo01,1986,BBWAA,425,319,33,false,Player,
woodwi01,1986,BBWAA,425,319,23,false,Player,
